order_id,sku_id,quantity,unit_price,line_total
ORD00007830,SKU001155,2,116.08,232.16
ORD00007831,SKU001087,1,9.23,9.23
ORD00007832,SKU000112,2,34.27,68.54
ORD00007832,SKU000075,1,33.19,33.19
ORD00007833,SKU000032,3,83.33,249.99
ORD00007833,SKU001672,2,19.37,38.74
ORD00007833,SKU001565,1,191.8,191.8
ORD00007833,SKU000212,1,170.74,170.74
ORD00007834,SKU001678,1,9.31,9.31
ORD00007835,SKU000032,2,83.33,166.66
ORD00007835,SKU001797,1,25.09,25.09
ORD00007836,SKU000529,1,110.38,110.38
ORD00007836,SKU000954,1,184.69,184.69
ORD00007836,SKU001461,2,7.14,14.28
ORD00007836,SKU000096,1,7.87,7.87
ORD00007837,SKU000995,1,51.66,51.66
ORD00007837,SKU000150,2,242.76,485.52
ORD00007837,SKU001890,1,64.84,64.84
ORD00007838,SKU001682,3,238.41,715.23
ORD00007838,SKU000348,2,88.44,176.88
ORD00007838,SKU001594,2,168.12,336.24
ORD00007839,SKU001819,2,16.07,32.14
ORD00007839,SKU001332,2,19.16,38.32
ORD00007839,SKU001860,1,5.44,5.44
ORD00007839,SKU000870,2,55.27,110.54
ORD00007839,SKU000612,1,82.08,82.08
ORD00007840,SKU001983,1,40.58,40.58
ORD00007840,SKU001613,1,63.55,63.55
ORD00007840,SKU001609,1,196.32,196.32
ORD00007841,SKU001729,3,7.99,23.97
ORD00007841,SKU000208,1,32.23,32.23
ORD00007842,SKU001849,1,12.74,12.74
ORD00007842,SKU001970,2,166.69,333.38
ORD00007843,SKU000225,1,329.58,329.58
ORD00007844,SKU000514,3,7.38,22.14
ORD00007845,SKU000633,2,9.03,18.06
ORD00007846,SKU001487,2,54.07,108.14
ORD00007846,SKU001097,1,8.6,8.6
ORD00007846,SKU000134,1,83.76,83.76
ORD00007846,SKU001984,1,7.27,7.27
ORD00007846,SKU000811,1,278.1,278.1
ORD00007847,SKU001689,1,210.52,210.52
ORD00007847,SKU000499,1,46.53,46.53
ORD00007847,SKU001438,2,110.93,221.86
ORD00007848,SKU000649,1,161.18,161.18
ORD00007848,SKU001404,1,71.14,71.14
ORD00007848,SKU000404,1,17.32,17.32
ORD00007848,SKU001619,1,369.19,369.19
ORD00007848,SKU001011,1,135.32,135.32
ORD00007849,SKU001556,1,102.81,102.81
ORD00007850,SKU001315,1,269.84,269.84
ORD00007850,SKU000112,1,34.27,34.27
ORD00007851,SKU000305,1,10.77,10.77
ORD00007851,SKU000095,2,174.51,349.02
ORD00007851,SKU000430,1,234.05,234.05
ORD00007852,SKU000768,3,124.33,372.99
ORD00007853,SKU001184,1,55.4,55.4
ORD00007853,SKU000513,1,57.8,57.8
ORD00007853,SKU001816,3,17.38,52.14
ORD00007854,SKU000606,1,283.13,283.13
ORD00007855,SKU001732,2,92.16,184.32
ORD00007856,SKU000507,1,43.56,43.56
ORD00007857,SKU001271,2,263.39,526.78
ORD00007857,SKU001611,2,588.51,1177.02
ORD00007857,SKU000575,2,394.16,788.32
ORD00007858,SKU001645,1,42.81,42.81
ORD00007858,SKU001154,2,9.06,18.12
ORD00007859,SKU001609,2,196.32,392.64
ORD00007860,SKU001132,1,229.15,229.15
ORD00007860,SKU000075,1,33.19,33.19
ORD00007860,SKU001490,1,174.03,174.03
ORD00007861,SKU000351,1,26.54,26.54
ORD00007861,SKU000685,1,143.74,143.74
ORD00007862,SKU001491,1,11.19,11.19
ORD00007862,SKU001819,1,16.07,16.07
ORD00007863,SKU001504,1,12.6,12.6
ORD00007864,SKU001362,1,176.9,176.9
ORD00007865,SKU001248,3,139.22,417.65999999999997
ORD00007865,SKU000418,2,18.4,36.8
ORD00007865,SKU001798,1,9.92,9.92
ORD00007866,SKU000841,3,20.31,60.92999999999999
ORD00007866,SKU000257,1,39.57,39.57
ORD00007867,SKU001947,1,155.11,155.11
ORD00007868,SKU001585,2,41.97,83.94
ORD00007868,SKU000956,1,266.8,266.8
ORD00007868,SKU001806,1,199.72,199.72
ORD00007868,SKU001431,2,166.61,333.22
ORD00007869,SKU001721,1,177.45,177.45
ORD00007869,SKU000726,1,4.62,4.62
ORD00007869,SKU001068,1,102.62,102.62
ORD00007869,SKU000296,1,51.99,51.99
ORD00007870,SKU000612,1,82.08,82.08
ORD00007870,SKU000422,2,14.43,28.86
ORD00007871,SKU000959,2,19.41,38.82
ORD00007872,SKU000868,1,45.58,45.58
ORD00007873,SKU001172,1,799.97,799.97
ORD00007873,SKU000339,1,155.91,155.91
ORD00007874,SKU000761,3,110.6,331.79999999999995
ORD00007874,SKU001359,2,91.91,183.82
ORD00007875,SKU000734,1,272.2,272.2
ORD00007875,SKU001307,3,66.31,198.93
ORD00007875,SKU001190,2,8.09,16.18
ORD00007876,SKU001741,1,469.71,469.71
ORD00007876,SKU000860,1,415.71,415.71
ORD00007877,SKU000723,2,129.96,259.92
ORD00007878,SKU000232,2,59.94,119.88
ORD00007878,SKU000394,1,3.48,3.48
ORD00007878,SKU001022,1,26.31,26.31
ORD00007879,SKU000601,2,67.43,134.86
ORD00007880,SKU000165,1,7.32,7.32
ORD00007881,SKU000817,2,24.65,49.3
ORD00007882,SKU001557,1,155.41,155.41
ORD00007882,SKU001371,1,113.51,113.51
ORD00007883,SKU001520,1,174.56,174.56
ORD00007883,SKU001656,2,156.9,313.8
ORD00007884,SKU000267,1,44.05,44.05
ORD00007884,SKU000866,1,75.28,75.28
ORD00007885,SKU000381,2,183.49,366.98
ORD00007886,SKU001303,1,51.73,51.73
ORD00007886,SKU000059,1,36.26,36.26
ORD00007887,SKU001020,1,14.27,14.27
ORD00007888,SKU000600,2,317.36,634.72
ORD00007889,SKU001330,1,144.05,144.05
ORD00007890,SKU001003,1,12.71,12.71
ORD00007891,SKU001442,2,287.91,575.82
ORD00007892,SKU000650,1,187.58,187.58
ORD00007892,SKU001885,2,7.23,14.46
ORD00007893,SKU001721,1,177.45,177.45
ORD00007893,SKU000819,1,96.82,96.82
ORD00007894,SKU001588,2,116.22,232.44
ORD00007895,SKU001627,1,689.87,689.87
ORD00007896,SKU001027,1,33.85,33.85
ORD00007896,SKU001792,1,390.86,390.86
ORD00007897,SKU000029,1,61.51,61.51
ORD00007898,SKU000676,2,32.04,64.08
ORD00007898,SKU000168,1,150.96,150.96
ORD00007898,SKU001973,1,187.88,187.88
ORD00007898,SKU001272,1,132.81,132.81
ORD00007899,SKU001468,1,58.32,58.32
ORD00007899,SKU001479,3,240.62,721.86
ORD00007900,SKU001349,1,11.92,11.92
ORD00007900,SKU001408,1,18.58,18.58
ORD00007900,SKU000074,1,41.52,41.52
ORD00007901,SKU001029,1,65.14,65.14
ORD00007901,SKU001410,1,12.7,12.7
ORD00007902,SKU001571,1,139.73,139.73
ORD00007902,SKU000635,1,141.85,141.85
ORD00007903,SKU000983,2,19.36,38.72
ORD00007904,SKU001100,1,54.77,54.77
ORD00007904,SKU001314,1,16.97,16.97
ORD00007904,SKU001451,1,27.79,27.79
ORD00007904,SKU000393,1,16.25,16.25
ORD00007904,SKU000245,1,686.4,686.4
ORD00007905,SKU000843,1,70.77,70.77
ORD00007905,SKU000534,1,59.48,59.48
ORD00007906,SKU001211,1,166.71,166.71
ORD00007906,SKU001096,1,210.97,210.97
ORD00007907,SKU001771,1,84.21,84.21
ORD00007908,SKU001388,2,51.27,102.54
ORD00007908,SKU000625,1,72.11,72.11
ORD00007908,SKU001695,1,43.81,43.81
ORD00007908,SKU000138,3,60.51,181.53
ORD00007909,SKU000670,1,19.11,19.11
ORD00007910,SKU001724,1,36.67,36.67
ORD00007911,SKU000926,1,12.91,12.91
ORD00007911,SKU001524,1,67.05,67.05
ORD00007911,SKU001733,2,61.12,122.24
ORD00007912,SKU001999,1,6.57,6.57
ORD00007913,SKU000079,2,66.09,132.18
ORD00007914,SKU000811,2,278.1,556.2
ORD00007914,SKU001357,2,147.94,295.88
ORD00007914,SKU000029,1,61.51,61.51
ORD00007915,SKU001077,1,2.31,2.31
ORD00007915,SKU000897,1,6.99,6.99
ORD00007916,SKU001572,1,216.23,216.23
ORD00007916,SKU000098,2,117.94,235.88
ORD00007916,SKU001889,1,114.84,114.84
ORD00007917,SKU000758,1,105.79,105.79
ORD00007917,SKU000787,1,9.43,9.43
ORD00007918,SKU001960,2,84.54,169.08
ORD00007918,SKU001295,1,32.8,32.8
ORD00007918,SKU001605,1,132.97,132.97
ORD00007919,SKU001428,2,14.84,29.68
ORD00007919,SKU000504,2,53.59,107.18
ORD00007920,SKU000761,1,110.6,110.6
ORD00007921,SKU001728,1,107.96,107.96
ORD00007921,SKU001575,2,12.21,24.42
ORD00007921,SKU000222,1,338.18,338.18
ORD00007921,SKU000031,2,20.43,40.86
ORD00007922,SKU001334,1,15.71,15.71
ORD00007922,SKU001991,1,96.3,96.3
ORD00007922,SKU001151,1,84.35,84.35
ORD00007923,SKU000372,1,90.46,90.46
ORD00007924,SKU000169,1,16.6,16.6
ORD00007925,SKU000291,1,112.87,112.87
ORD00007926,SKU000183,1,32.18,32.18
ORD00007927,SKU001011,1,135.32,135.32
ORD00007928,SKU001959,2,570.57,1141.14
ORD00007928,SKU001160,1,103.02,103.02
ORD00007929,SKU001747,1,28.68,28.68
ORD00007930,SKU001562,2,18.27,36.54
ORD00007930,SKU001322,1,44.16,44.16
ORD00007930,SKU000852,1,22.77,22.77
ORD00007930,SKU001383,2,11.26,22.52
ORD00007931,SKU000678,2,51.59,103.18
ORD00007932,SKU001409,1,141.1,141.1
ORD00007932,SKU000102,2,5.98,11.96
ORD00007933,SKU000258,3,65.47,196.41
ORD00007934,SKU000069,1,31.15,31.15
ORD00007934,SKU001647,2,101.74,203.48
ORD00007935,SKU000121,1,26.44,26.44
ORD00007935,SKU000394,2,3.48,6.96
ORD00007936,SKU001477,1,55.14,55.14
ORD00007936,SKU000978,1,80.8,80.8
ORD00007936,SKU000330,3,66.15,198.45000000000002
ORD00007937,SKU001098,2,5.87,11.74
ORD00007937,SKU001610,1,10.11,10.11
ORD00007937,SKU001184,2,55.4,110.8
ORD00007938,SKU001564,1,87.19,87.19
ORD00007939,SKU001029,1,65.14,65.14
ORD00007940,SKU000121,2,26.44,52.88
ORD00007940,SKU000900,1,12.29,12.29
ORD00007940,SKU000170,1,203.89,203.89
ORD00007940,SKU001431,1,166.61,166.61
ORD00007941,SKU000622,2,45.5,91.0
ORD00007941,SKU001116,2,44.87,89.74
ORD00007941,SKU000963,2,442.37,884.74
ORD00007942,SKU001491,1,11.19,11.19
ORD00007942,SKU001387,1,245.45,245.45
ORD00007942,SKU000675,1,45.72,45.72
ORD00007943,SKU001992,1,27.59,27.59
ORD00007943,SKU001341,2,161.8,323.6
ORD00007944,SKU001037,1,76.88,76.88
ORD00007944,SKU000337,1,9.41,9.41
ORD00007945,SKU001831,1,87.08,87.08
ORD00007946,SKU001072,1,57.2,57.2
ORD00007946,SKU001829,2,77.74,155.48
ORD00007947,SKU000271,1,24.02,24.02
ORD00007948,SKU000925,1,18.45,18.45
ORD00007948,SKU000030,1,173.22,173.22
ORD00007949,SKU001992,1,27.59,27.59
ORD00007950,SKU001743,2,285.24,570.48
ORD00007951,SKU001201,1,34.83,34.83
ORD00007951,SKU000358,1,13.58,13.58
ORD00007951,SKU000498,1,24.69,24.69
ORD00007951,SKU001093,1,12.51,12.51
ORD00007952,SKU001692,2,25.52,51.04
ORD00007952,SKU000665,2,42.45,84.9
ORD00007952,SKU000149,1,48.44,48.44
ORD00007953,SKU000611,1,145.17,145.17
ORD00007953,SKU000721,1,30.25,30.25
ORD00007954,SKU000429,1,111.21,111.21
ORD00007955,SKU000879,1,81.4,81.4
ORD00007956,SKU001339,1,176.06,176.06
ORD00007956,SKU001848,1,223.56,223.56
ORD00007956,SKU001876,1,46.91,46.91
ORD00007957,SKU000764,1,68.46,68.46
ORD00007957,SKU001301,1,36.57,36.57
ORD00007957,SKU000183,3,32.18,96.53999999999999
ORD00007957,SKU001526,1,82.47,82.47
ORD00007958,SKU001770,1,16.96,16.96
ORD00007959,SKU000143,1,218.32,218.32
ORD00007959,SKU001093,3,12.51,37.53
ORD00007960,SKU000155,1,14.09,14.09
ORD00007961,SKU001101,1,131.43,131.43
ORD00007962,SKU001945,1,53.64,53.64
ORD00007963,SKU001744,1,23.45,23.45
ORD00007963,SKU000757,1,4.2,4.2
ORD00007963,SKU000533,1,19.54,19.54
ORD00007963,SKU000803,1,97.69,97.69
ORD00007963,SKU001526,1,82.47,82.47
ORD00007964,SKU000082,2,61.99,123.98
ORD00007964,SKU000108,1,90.48,90.48
ORD00007964,SKU000413,2,98.23,196.46
ORD00007965,SKU000957,1,53.66,53.66
ORD00007965,SKU000164,2,171.07,342.14
ORD00007965,SKU000195,2,121.8,243.6
ORD00007966,SKU001428,1,14.84,14.84
ORD00007967,SKU000891,1,427.35,427.35
ORD00007967,SKU000254,1,489.21,489.21
ORD00007967,SKU000421,1,22.23,22.23
ORD00007968,SKU001677,1,16.81,16.81
ORD00007968,SKU001516,1,418.46,418.46
ORD00007968,SKU000463,1,15.94,15.94
ORD00007969,SKU001386,2,52.83,105.66
ORD00007970,SKU000541,1,157.24,157.24
ORD00007970,SKU000630,1,27.59,27.59
ORD00007971,SKU001406,1,10.42,10.42
ORD00007971,SKU001660,1,45.66,45.66
ORD00007972,SKU000173,2,26.97,53.94
ORD00007973,SKU001419,1,34.66,34.66
ORD00007973,SKU000267,1,44.05,44.05
ORD00007974,SKU001484,1,98.9,98.9
ORD00007974,SKU000292,1,80.32,80.32
ORD00007975,SKU001188,1,84.94,84.94
ORD00007976,SKU001228,2,245.74,491.48
ORD00007977,SKU000055,2,15.23,30.46
ORD00007977,SKU001543,1,86.49,86.49
ORD00007977,SKU001389,2,26.11,52.22
ORD00007977,SKU001381,1,362.27,362.27
ORD00007977,SKU001856,2,10.43,20.86
ORD00007978,SKU001991,1,96.3,96.3
ORD00007979,SKU000832,2,86.66,173.32
ORD00007979,SKU000412,1,184.76,184.76
ORD00007979,SKU001130,1,81.46,81.46
ORD00007980,SKU000392,1,53.79,53.79
ORD00007980,SKU000014,1,98.46,98.46
ORD00007981,SKU000276,1,14.39,14.39
ORD00007982,SKU001355,1,14.35,14.35
ORD00007983,SKU000977,2,1.47,2.94
ORD00007983,SKU000494,1,13.4,13.4
ORD00007984,SKU000922,1,16.48,16.48
ORD00007984,SKU001749,2,15.82,31.64
ORD00007984,SKU001007,1,47.68,47.68
ORD00007984,SKU000312,2,94.17,188.34
ORD00007985,SKU000321,1,37.0,37.0
ORD00007985,SKU000341,1,69.13,69.13
ORD00007985,SKU000347,1,24.1,24.1
ORD00007986,SKU000605,1,121.34,121.34
ORD00007986,SKU001038,1,10.44,10.44
ORD00007987,SKU001940,1,38.91,38.91
ORD00007988,SKU000288,3,117.77,353.31
ORD00007988,SKU000636,1,736.19,736.19
ORD00007989,SKU001163,1,123.85,123.85
ORD00007990,SKU000737,2,25.83,51.66
ORD00007990,SKU001552,1,8.44,8.44
ORD00007991,SKU001922,2,362.6,725.2
ORD00007992,SKU001704,2,52.82,105.64
ORD00007992,SKU000103,1,99.61,99.61
ORD00007992,SKU001392,1,198.62,198.62
ORD00007993,SKU000434,1,4.94,4.94
ORD00007994,SKU000031,2,20.43,40.86
ORD00007994,SKU001998,1,273.02,273.02
ORD00007994,SKU000502,2,303.28,606.56
ORD00007994,SKU000353,1,17.8,17.8
ORD00007994,SKU000930,2,55.6,111.2
ORD00007995,SKU001814,1,173.26,173.26
ORD00007995,SKU000680,1,76.68,76.68
ORD00007995,SKU000497,1,2.29,2.29
ORD00007996,SKU000675,1,45.72,45.72
ORD00007996,SKU000303,1,10.23,10.23
ORD00007997,SKU000401,1,551.39,551.39
ORD00007997,SKU001184,1,55.4,55.4
ORD00007998,SKU000426,1,78.77,78.77
ORD00007998,SKU000285,1,85.21,85.21
ORD00007999,SKU001331,1,27.46,27.46
ORD00007999,SKU001800,2,204.09,408.18
ORD00008000,SKU000749,1,9.71,9.71
ORD00008000,SKU000494,1,13.4,13.4
ORD00008000,SKU001524,1,67.05,67.05
ORD00008001,SKU001657,2,36.68,73.36
ORD00008001,SKU000962,1,228.31,228.31
ORD00008001,SKU000151,1,12.64,12.64
ORD00008001,SKU001075,3,155.86,467.58000000000004
ORD00008002,SKU000309,1,189.32,189.32
ORD00008003,SKU001338,1,39.74,39.74
ORD00008003,SKU001378,2,47.55,95.1
ORD00008003,SKU000824,1,30.41,30.41
ORD00008004,SKU000338,1,42.5,42.5
ORD00008004,SKU000645,1,41.04,41.04
ORD00008005,SKU000801,1,6.89,6.89
ORD00008005,SKU001777,1,57.0,57.0
ORD00008006,SKU000398,1,25.08,25.08
ORD00008007,SKU001351,1,112.98,112.98
ORD00008007,SKU000755,2,62.64,125.28
ORD00008008,SKU001105,2,81.79,163.58
ORD00008009,SKU001979,2,65.85,131.7
ORD00008010,SKU001296,3,25.8,77.4
ORD00008010,SKU001182,1,393.23,393.23
ORD00008010,SKU001358,1,25.46,25.46
ORD00008011,SKU000967,1,292.35,292.35
ORD00008011,SKU000483,2,9.06,18.12
ORD00008012,SKU001971,1,102.92,102.92
ORD00008013,SKU000071,2,61.65,123.3
ORD00008014,SKU001597,1,392.63,392.63
ORD00008014,SKU000493,1,6.61,6.61
ORD00008015,SKU000141,1,41.15,41.15
ORD00008015,SKU001600,1,230.56,230.56
ORD00008015,SKU000147,1,6.09,6.09
ORD00008015,SKU001951,3,30.89,92.67
ORD00008016,SKU001815,1,36.76,36.76
ORD00008016,SKU000138,1,60.51,60.51
ORD00008017,SKU000489,1,7.09,7.09
ORD00008017,SKU001414,1,28.5,28.5
ORD00008017,SKU001339,1,176.06,176.06
ORD00008018,SKU001235,1,20.85,20.85
ORD00008018,SKU000046,1,220.64,220.64
ORD00008018,SKU000546,3,26.65,79.94999999999999
ORD00008019,SKU000726,1,4.62,4.62
ORD00008020,SKU000757,2,4.2,8.4
ORD00008021,SKU001377,1,20.22,20.22
ORD00008021,SKU000127,1,19.23,19.23
ORD00008022,SKU001139,1,36.15,36.15
ORD00008022,SKU001441,1,37.91,37.91
ORD00008023,SKU000937,1,8.8,8.8
ORD00008024,SKU000889,2,116.44,232.88
ORD00008024,SKU000774,1,11.13,11.13
ORD00008024,SKU000041,1,72.06,72.06
ORD00008024,SKU000975,1,194.97,194.97
ORD00008024,SKU001834,2,6.14,12.28
ORD00008025,SKU001191,1,79.44,79.44
ORD00008025,SKU001784,1,71.36,71.36
ORD00008025,SKU001265,1,274.1,274.1
ORD00008026,SKU001697,1,557.53,557.53
ORD00008027,SKU001255,1,258.79,258.79
ORD00008027,SKU000780,2,81.49,162.98
ORD00008028,SKU001375,1,67.84,67.84
ORD00008028,SKU001303,1,51.73,51.73
ORD00008028,SKU001355,2,14.35,28.7
ORD00008029,SKU000213,1,6.4,6.4
ORD00008030,SKU000634,1,48.55,48.55
ORD00008030,SKU001912,1,79.88,79.88
ORD00008030,SKU001724,1,36.67,36.67
ORD00008031,SKU000740,2,185.8,371.6
ORD00008032,SKU001958,1,132.06,132.06
ORD00008032,SKU000609,1,34.53,34.53
ORD00008032,SKU001451,2,27.79,55.58
ORD00008033,SKU001199,2,50.97,101.94
ORD00008034,SKU001534,1,48.09,48.09
ORD00008035,SKU000310,1,179.68,179.68
ORD00008035,SKU000214,1,178.77,178.77
ORD00008035,SKU000907,1,94.49,94.49
ORD00008035,SKU001972,2,56.12,112.24
ORD00008036,SKU000831,1,102.95,102.95
ORD00008036,SKU000797,2,18.38,36.76
ORD00008036,SKU000585,2,15.96,31.92
ORD00008036,SKU000807,3,41.8,125.39999999999999
ORD00008037,SKU001485,2,21.53,43.06
ORD00008038,SKU000644,1,23.58,23.58
ORD00008039,SKU001724,1,36.67,36.67
ORD00008039,SKU000301,1,40.47,40.47
ORD00008039,SKU001019,1,49.84,49.84
ORD00008040,SKU001591,2,250.68,501.36
ORD00008041,SKU001928,1,16.53,16.53
ORD00008042,SKU000109,3,51.33,153.99
ORD00008042,SKU000210,1,111.42,111.42
ORD00008043,SKU000335,1,32.75,32.75
ORD00008043,SKU001398,1,124.41,124.41
ORD00008044,SKU001953,1,15.56,15.56
ORD00008044,SKU000186,1,40.96,40.96
ORD00008045,SKU000410,1,203.93,203.93
ORD00008046,SKU000084,1,99.28,99.28
ORD00008046,SKU001614,1,87.51,87.51
ORD00008046,SKU001431,1,166.61,166.61
ORD00008046,SKU000452,1,123.59,123.59
ORD00008046,SKU000585,1,15.96,15.96
ORD00008047,SKU000046,2,220.64,441.28
ORD00008048,SKU000850,1,17.52,17.52
ORD00008049,SKU001638,1,31.36,31.36
ORD00008049,SKU000934,3,115.72,347.15999999999997
ORD00008050,SKU001268,3,8.94,26.82
ORD00008051,SKU000050,1,118.01,118.01
ORD00008051,SKU001130,1,81.46,81.46
ORD00008051,SKU001023,1,76.46,76.46
ORD00008051,SKU000845,3,49.21,147.63
ORD00008051,SKU001932,1,263.28,263.28
ORD00008052,SKU001902,1,34.32,34.32
ORD00008053,SKU000826,1,299.87,299.87
ORD00008053,SKU001944,3,108.57,325.71
ORD00008053,SKU000985,1,41.18,41.18
ORD00008053,SKU000435,1,48.2,48.2
ORD00008053,SKU001788,1,38.21,38.21
ORD00008054,SKU001265,1,274.1,274.1
ORD00008054,SKU001191,1,79.44,79.44
ORD00008055,SKU000307,3,146.64,439.91999999999996
ORD00008055,SKU000516,1,106.63,106.63
ORD00008056,SKU000042,1,40.35,40.35
ORD00008057,SKU000077,1,30.58,30.58
ORD00008057,SKU001272,2,132.81,265.62
ORD00008057,SKU001894,1,75.65,75.65
ORD00008058,SKU000201,1,96.39,96.39
ORD00008058,SKU000549,1,110.42,110.42
ORD00008059,SKU000910,1,6.63,6.63
ORD00008059,SKU000502,1,303.28,303.28
ORD00008060,SKU000268,2,6.61,13.22
ORD00008061,SKU000215,1,101.94,101.94
ORD00008062,SKU000360,2,13.81,27.62
ORD00008062,SKU001797,2,25.09,50.18
ORD00008063,SKU001664,2,14.88,29.76
ORD00008063,SKU001346,1,158.87,158.87
ORD00008064,SKU000860,2,415.71,831.42
ORD00008064,SKU000918,2,341.43,682.86
ORD00008064,SKU000607,1,258.71,258.71
ORD00008064,SKU001593,2,188.84,377.68
ORD00008065,SKU001981,1,2.33,2.33
ORD00008065,SKU000021,1,32.19,32.19
ORD00008065,SKU000446,2,111.61,223.22
ORD00008066,SKU000264,1,258.57,258.57
ORD00008067,SKU001806,1,199.72,199.72
ORD00008067,SKU000022,1,273.39,273.39
ORD00008068,SKU001173,1,150.18,150.18
ORD00008068,SKU000179,1,12.04,12.04
ORD00008068,SKU001224,1,203.58,203.58
ORD00008068,SKU000585,2,15.96,31.92
ORD00008069,SKU001405,1,128.71,128.71
ORD00008070,SKU001264,1,22.02,22.02
ORD00008071,SKU000353,1,17.8,17.8
ORD00008072,SKU000806,2,67.16,134.32
ORD00008073,SKU001599,1,168.38,168.38
ORD00008074,SKU000720,1,63.45,63.45
ORD00008074,SKU001827,1,605.77,605.77
ORD00008075,SKU001724,2,36.67,73.34
ORD00008075,SKU001332,1,19.16,19.16
ORD00008076,SKU001389,1,26.11,26.11
ORD00008076,SKU001223,1,61.75,61.75
ORD00008076,SKU000443,3,20.3,60.900000000000006
ORD00008076,SKU000949,1,1333.97,1333.97
ORD00008076,SKU001617,2,6.43,12.86
ORD00008077,SKU000641,1,57.06,57.06
ORD00008078,SKU001672,2,19.37,38.74
ORD00008078,SKU000671,1,54.8,54.8
ORD00008079,SKU000541,1,157.24,157.24
ORD00008079,SKU000141,2,41.15,82.3
ORD00008080,SKU001261,1,2.63,2.63
ORD00008081,SKU000709,1,240.46,240.46
ORD00008081,SKU001444,1,27.77,27.77
ORD00008081,SKU000811,2,278.1,556.2
ORD00008082,SKU001871,1,537.35,537.35
ORD00008082,SKU000370,1,514.75,514.75
ORD00008082,SKU001881,1,5.06,5.06
ORD00008083,SKU000299,2,154.57,309.14
ORD00008083,SKU001264,3,22.02,66.06
ORD00008084,SKU001139,1,36.15,36.15
ORD00008085,SKU000793,1,27.25,27.25
ORD00008086,SKU000189,1,8.16,8.16
ORD00008086,SKU000222,2,338.18,676.36
ORD00008086,SKU001369,1,212.82,212.82
ORD00008087,SKU000674,1,8.32,8.32
ORD00008087,SKU001200,1,93.49,93.49
ORD00008087,SKU001618,2,185.89,371.78
ORD00008088,SKU000866,1,75.28,75.28
ORD00008088,SKU001897,1,6.0,6.0
ORD00008088,SKU001052,2,63.09,126.18
ORD00008089,SKU000021,1,32.19,32.19
ORD00008089,SKU001849,3,12.74,38.22
ORD00008090,SKU001182,1,393.23,393.23
ORD00008090,SKU000729,1,546.5,546.5
ORD00008091,SKU000254,3,489.21,1467.6299999999999
ORD00008091,SKU000351,2,26.54,53.08
ORD00008092,SKU000944,1,5.21,5.21
ORD00008093,SKU000087,1,121.52,121.52
ORD00008094,SKU001978,1,1068.71,1068.71
ORD00008094,SKU001866,1,67.42,67.42
ORD00008094,SKU000087,1,121.52,121.52
ORD00008094,SKU000241,1,51.8,51.8
ORD00008095,SKU000247,2,188.26,376.52
ORD00008096,SKU000705,1,7.45,7.45
ORD00008097,SKU000261,2,67.73,135.46
ORD00008098,SKU001450,1,233.69,233.69
ORD00008098,SKU000401,2,551.39,1102.78
ORD00008099,SKU001014,1,15.17,15.17
ORD00008099,SKU001080,1,6.58,6.58
ORD00008100,SKU000131,1,15.33,15.33
ORD00008100,SKU000681,2,39.84,79.68
ORD00008101,SKU000237,1,45.88,45.88
ORD00008101,SKU000062,1,5.2,5.2
ORD00008102,SKU001246,1,22.72,22.72
ORD00008102,SKU001923,1,173.9,173.9
ORD00008102,SKU001193,1,16.96,16.96
ORD00008103,SKU001057,1,128.08,128.08
ORD00008103,SKU001076,2,9.06,18.12
ORD00008103,SKU000095,2,174.51,349.02
ORD00008103,SKU001805,2,96.73,193.46
ORD00008104,SKU000420,1,42.68,42.68
ORD00008104,SKU001566,2,28.47,56.94
ORD00008105,SKU001638,1,31.36,31.36
ORD00008105,SKU001760,1,77.34,77.34
ORD00008105,SKU000683,2,133.86,267.72
ORD00008106,SKU000841,1,20.31,20.31
ORD00008106,SKU001685,1,19.17,19.17
ORD00008106,SKU000074,1,41.52,41.52
ORD00008106,SKU001003,2,12.71,25.42
ORD00008107,SKU000471,2,17.5,35.0
ORD00008107,SKU001821,1,13.05,13.05
ORD00008107,SKU001174,1,106.58,106.58
ORD00008107,SKU001739,1,61.82,61.82
ORD00008108,SKU001660,1,45.66,45.66
ORD00008109,SKU000684,1,50.87,50.87
ORD00008109,SKU001322,1,44.16,44.16
ORD00008110,SKU000280,1,91.16,91.16
ORD00008111,SKU000018,3,130.39,391.16999999999996
ORD00008111,SKU001579,1,2.61,2.61
ORD00008112,SKU001233,2,72.8,145.6
ORD00008112,SKU001274,2,58.07,116.14
ORD00008113,SKU001493,1,204.8,204.8
ORD00008113,SKU001185,2,109.14,218.28
ORD00008113,SKU000994,1,17.69,17.69
ORD00008113,SKU000742,1,28.33,28.33
ORD00008113,SKU001023,1,76.46,76.46
ORD00008114,SKU001659,3,103.63,310.89
ORD00008115,SKU000677,1,33.73,33.73
ORD00008115,SKU000454,1,54.52,54.52
ORD00008115,SKU000628,1,19.27,19.27
ORD00008115,SKU000576,1,80.44,80.44
ORD00008116,SKU000609,2,34.53,69.06
ORD00008116,SKU001655,1,23.41,23.41
ORD00008116,SKU001533,1,67.06,67.06
ORD00008117,SKU001252,1,138.24,138.24
ORD00008117,SKU001902,3,34.32,102.96000000000001
ORD00008118,SKU000226,1,14.19,14.19
ORD00008118,SKU000580,1,287.69,287.69
ORD00008119,SKU000257,2,39.57,79.14
ORD00008120,SKU000306,1,386.72,386.72
ORD00008120,SKU001448,1,36.02,36.02
