sku_id,product_name,category,subcategory,brand,price,weight_lbs,dimensions_cubic_in,launch_date,seasonality_factor,base_demand
SKU000982,Fully-configurable background task-force,Books,Measure,Jones-Powell,18.59,1.7522978160776836,112.9914624495267,2024-06-07,0.9,40
SKU000983,Open-source upward-trending intranet,Clothing,Simple,"Jenkins, Powell and Hall",19.36,1.965204547923205,82.89889641503329,2024-01-19,1.5,150
SKU000984,Virtual next generation infrastructure,Home & Garden,Despite,"Wilson, Smith and Gonzalez",82.06,0.8490788122688409,132.07126820422846,2025-02-25,1.1,80
SKU000985,Open-source clear-thinking framework,Sports,Reveal,"Black, Turner and Bishop",41.18,3.1779395571559856,96.3478811694699,2024-06-04,1.3,60
SKU000986,Object-based high-level workforce,Clothing,Thank,Bradley-Chavez,42.19,1.1113373730704417,34.28375475270227,2025-03-23,1.5,150
SKU000987,Intuitive directional infrastructure,Clothing,Finish,Stuart-Pratt,96.02,2.3514237869872647,188.27642515208782,2025-04-22,1.5,150
SKU000988,Function-based non-volatile projection,Sports,Great,Garcia-Rodriguez,218.36,2.998733314290073,69.8995158887158,2024-07-23,1.3,60
SKU000989,Multi-tiered composite application,Home & Garden,West,"Pearson, Abbott and Haynes",29.05,1.660813448607197,50.724008144777244,2025-05-29,1.1,80
SKU000990,Progressive reciprocal encryption,Books,Watch,Hardin-Martin,1.3,3.0343059468580034,170.34775521024375,2023-08-04,0.9,40
SKU000991,Assimilated systematic parallelism,Electronics,Commercial,Kelly Group,111.24,2.53876186550112,152.12666100080722,2024-04-02,1.2,100
SKU000992,Assimilated executive productivity,Books,Hear,Warren-Montgomery,3.02,5.303959225336755,253.7168129744422,2024-11-03,0.9,40
SKU000993,Balanced 5thgeneration artificial intelligence,Home & Garden,Plant,Mcdowell and Sons,87.14,5.189954526825625,97.73840880330049,2023-10-05,1.1,80
SKU000994,Intuitive client-driven workforce,Books,First,Herring Inc,17.69,2.11969766851106,145.9046070500553,2025-07-17,0.9,40
SKU000995,Intuitive scalable knowledgebase,Clothing,General,"Norris, Neal and Thomas",51.66,1.703021022494493,64.87353357428151,2024-06-20,1.5,150
SKU000996,Programmable intangible array,Electronics,Reach,Castillo Ltd,338.43,0.8249688067511898,140.56998090535163,2025-05-11,1.2,100
SKU000997,Re-engineered value-added customer loyalty,Books,Summer,Perez LLC,17.22,0.47776601666204255,157.8048421254556,2024-06-30,0.9,40
SKU000998,Seamless fault-tolerant collaboration,Electronics,Again,Arnold LLC,281.04,1.1817838560270375,34.79591058274188,2025-04-06,1.2,100
SKU000999,Inverse local infrastructure,Electronics,Human,Perry Ltd,559.39,1.5331396222468228,192.20905088295555,2024-12-28,1.2,100
SKU001000,Enhanced object-oriented structure,Clothing,Spend,Brown-Perry,13.16,2.095340499564155,237.00483370991537,2023-09-16,1.5,150
SKU001001,Advanced didactic archive,Clothing,Nor,Brown-Curtis,89.39,1.090217074604886,166.85393410183224,2025-06-09,1.5,150
SKU001002,Pre-emptive dynamic secured line,Electronics,Couple,"Russell, Mckenzie and Lewis",340.46,1.2607426717512853,143.1427891318788,2024-12-01,1.2,100
SKU001003,Optimized holistic standardization,Clothing,Walk,Campbell-Adkins,12.71,2.9886699364345732,175.02065043384394,2023-11-04,1.5,150
SKU001004,Switchable analyzing definition,Sports,Sort,"Ramirez, Irwin and Gibson",162.35,1.7606745321383108,371.5016346200655,2023-12-09,1.3,60
SKU001005,Optional empowering framework,Electronics,Republican,Jones PLC,688.18,2.5215809633375126,66.89844594331423,2025-04-26,1.2,100
SKU001006,Versatile multimedia process improvement,Home & Garden,Consumer,,149.34,1.2150566196538992,128.13851401189717,2024-03-17,1.1,80
SKU001007,Synergistic demand-driven groupware,Sports,Difference,Walter-Davidson,47.68,0.6173281634383316,84.26992970693394,2025-04-29,1.3,60
SKU001008,Enterprise-wide global product,Sports,Senior,Martinez-Duke,41.94,3.531304569995823,187.55882444350584,2024-12-28,1.3,60
SKU001009,Optimized value-added project,Clothing,Able,Steele-Dixon,118.14,0.8141063381083425,120.87733649885482,2025-05-07,1.5,150
SKU001010,Virtual dynamic toolset,Books,Move,Novak-Gibson,16.46,1.9004297052306989,130.88654794279358,2024-04-11,0.9,40
SKU001011,Compatible dynamic support,Electronics,Southern,Hampton-Ford,135.32,1.5463761329214496,501.51831682246427,2024-02-25,1.2,100
SKU001012,Secured background middleware,Books,True,"Stewart, Brooks and Mcdowell",8.53,3.8125048333659968,21.97451115955439,2025-06-14,0.9,40
SKU001013,Devolved static firmware,Books,Area,Powers-Stewart,22.18,1.5734274070180758,68.78055346252052,2024-02-22,0.9,40
SKU001014,Operative transitional hardware,Books,Bank,Brown PLC,15.17,0.9437703197785724,314.20778869455546,2023-08-14,0.9,40
SKU001015,Switchable responsive project,Books,Lawyer,Davis Ltd,21.45,1.7056238863074207,234.59224657717309,2024-04-23,0.9,40
SKU001016,Visionary optimizing knowledgebase,Sports,Discover,"Gonzales, Murphy and Gibbs",164.09,3.1982234650742436,129.5193772020585,2024-01-24,1.3,60
SKU001017,Decentralized foreground monitoring,Electronics,Explain,Parker-Church,353.36,4.602049300276798,152.09187026749936,2024-11-01,1.2,100
SKU001018,Function-based encompassing task-force,Sports,Care,"Smith, Flores and Chambers",71.02,0.9514856167463269,150.45820352986624,2023-09-13,1.3,60
SKU001019,Reduced composite time-frame,Clothing,Whether,"Webster, Rodriguez and Kelly",49.84,0.872738990479041,102.22058095767103,2025-07-15,1.5,150
SKU001020,Business-focused methodical open architecture,Books,Model,Smith LLC,14.27,3.577999072102974,29.171175176290042,2025-01-09,0.9,40
SKU001021,Ergonomic optimal algorithm,Sports,Time,Allen LLC,100.44,1.3896548872695331,183.71724246252455,2024-12-01,1.3,60
SKU001022,Upgradable well-modulated product,Clothing,Determine,Reese and Sons,26.31,2.457817271721577,120.57444896342524,2025-06-10,1.5,150
SKU001023,Networked client-server algorithm,Electronics,Wall,Maldonado-Mack,76.46,4.481445039528759,19.510676808562554,2024-05-08,1.2,100
SKU001024,Triple-buffered grid-enabled success,Sports,Idea,Beasley LLC,47.83,0.5618141408833989,55.51537307135837,2024-11-10,1.3,60
SKU001025,Proactive holistic info-mediaries,Books,Style,Quinn-Ramos,48.6,2.699647537522543,131.4130452767149,2025-01-15,0.9,40
SKU001026,Face-to-face discrete policy,Clothing,Eight,"Carpenter, Roberts and Jones",13.65,2.118377895126437,195.14340277224193,2024-10-19,1.5,150
SKU001027,Synergized grid-enabled artificial intelligence,Clothing,Notice,"Romero, Gill and Payne",33.85,1.611822807393178,69.77957145106568,2024-09-12,1.5,150
SKU001028,Enterprise-wide zero tolerance moderator,Electronics,Yard,Shelton PLC,181.47,1.119443660197396,213.75758565487092,2024-04-17,1.2,100
SKU001029,Polarized contextually-based success,Home & Garden,Trouble,"Allen, Griffin and Gonzalez",65.14,3.128249658902358,142.94006406568082,2025-01-07,1.1,80
SKU001030,Compatible next generation portal,Home & Garden,Or,Cervantes-Welch,17.68,3.7341422777442355,164.609594829979,2024-10-27,1.1,80
SKU001031,Visionary systemic model,Books,Final,Campos-Reid,9.16,0.8812181986177992,94.80530020770632,2025-02-14,0.9,40
SKU001032,Ameliorated local system engine,Electronics,Final,,188.16,0.7091188574449084,50.54391464524264,2024-04-01,1.2,100
SKU001033,Synergistic value-added implementation,Electronics,Push,Smith-Clark,328.82,0.08127211283870293,107.76994557731565,2023-11-26,1.2,100
SKU001034,Organized bandwidth-monitored monitoring,Electronics,Surface,"Romero, Kelly and Hayes",607.01,1.3969569119286216,205.5651151077352,2024-04-07,1.2,100
SKU001035,Business-focused optimal neural-net,Electronics,Truth,Beck Inc,310.24,1.78660480720631,168.84045984130478,2024-08-08,1.2,100
SKU001036,Mandatory stable capacity,Clothing,Answer,Morales-Shannon,28.4,1.2181714159288901,61.49295312880854,2025-07-04,1.5,150
SKU001037,Business-focused maximized forecast,Home & Garden,Detail,"Smith, Ross and Green",76.88,3.0030406611831735,81.01741259976079,2024-09-13,1.1,80
SKU001038,Function-based mission-critical methodology,Clothing,Customer,"Jackson, Hernandez and Soto",10.44,1.8550556541043914,114.46213692175542,2024-02-11,1.5,150
SKU001039,Vision-oriented encompassing access,Home & Garden,Rest,Young-Garcia,22.98,0.5955069488481991,105.08731829478002,2024-08-06,1.1,80
SKU001040,Configurable needs-based projection,Sports,Probably,"Chambers, Martinez and White",174.81,1.9214292559659862,265.7773958055769,2025-03-07,1.3,60
SKU001041,Exclusive web-enabled infrastructure,Home & Garden,Middle,Bishop Ltd,34.59,1.3653974752354634,356.29297024166766,2023-09-21,1.1,80
SKU001042,User-centric hybrid process improvement,Home & Garden,Support,"King, Martinez and Hamilton",103.83,0.715363293285502,102.7398441236706,2024-12-05,1.1,80
SKU001043,Vision-oriented hybrid instruction set,Books,Recognize,Hill-Jones,5.69,1.3530674863602064,89.5254800027303,2023-08-19,0.9,40
SKU001044,Pre-emptive system-worthy orchestration,Sports,Discussion,White-Peterson,253.98,3.454583633570065,87.20217954116949,2024-05-07,1.3,60
SKU001045,Devolved tangible strategy,Books,Ago,"Wright, Mckay and Santana",15.96,2.183310091104031,120.11259685255338,2025-03-10,0.9,40
SKU001046,Versatile content-based access,Home & Garden,Reach,Jones Group,43.47,2.30377366916636,72.5682824563946,2023-09-28,1.1,80
SKU001047,Sharable multi-tasking definition,Electronics,Could,Rivera PLC,42.49,2.700172713203474,117.27950254640449,2025-07-23,1.2,100
SKU001048,Balanced analyzing methodology,Books,Find,Aguirre Group,18.33,0.9358818583242301,88.58317696111669,2025-06-07,0.9,40
SKU001049,Multi-tiered transitional standardization,Sports,Executive,Avery PLC,43.09,2.051682396852414,172.35231435946065,2024-05-16,1.3,60
SKU001050,Assimilated explicit circuit,Home & Garden,Only,"Young, Sanders and Taylor",39.97,0.9811569820651191,147.17312494145898,2023-11-06,1.1,80
SKU001051,Innovative homogeneous support,Sports,Entire,,43.38,0.9591963378152384,105.77852328410215,2023-09-03,1.3,60
SKU001052,Object-based analyzing Internet solution,Electronics,Look,,63.09,4.1627685032789135,125.15410863160608,2025-06-14,1.2,100
SKU001053,Secured composite archive,Sports,Especially,Daniels Inc,172.03,1.1241376289512093,50.431550862829155,2023-09-12,1.3,60
SKU001054,Persevering cohesive workforce,Clothing,Political,Gordon LLC,1.85,0.46747886608854317,117.68598807780491,2024-07-27,1.5,150
SKU001055,Secured national success,Home & Garden,Any,"Garcia, Davis and Brown",25.3,5.1465728668468635,373.9868200289736,2024-04-20,1.1,80
SKU001056,Visionary hybrid flexibility,Electronics,Make,"Kane, Patterson and Rivera",166.62,1.0834526409512673,172.3559728179037,2024-11-28,1.2,100
SKU001057,Multi-layered logistical system engine,Sports,His,,128.08,3.3321021728709006,137.34197079127236,2025-04-13,1.3,60
SKU001058,Upgradable directional initiative,Books,Production,Harrell-Flores,17.36,0.7591193629155556,72.65419483848316,2024-10-27,0.9,40
SKU001059,Versatile upward-trending focus group,Clothing,Special,Huynh-Rowland,6.72,1.3552124564907544,191.38019406729555,2025-05-05,1.5,150
SKU001060,Ameliorated optimal task-force,Clothing,Prepare,"Montgomery, Roberson and Robinson",69.95,2.3460364251552352,262.580950449688,2025-04-28,1.5,150
SKU001061,Polarized multi-tasking forecast,Sports,Notice,"Castaneda, Edwards and Robinson",143.99,3.605386559360339,229.71526850772767,2023-08-30,1.3,60
SKU001062,Public-key 24hour forecast,Books,Four,Lee and Sons,8.24,2.21532863354817,58.83714490523314,2023-08-16,0.9,40
SKU001063,Fundamental reciprocal moratorium,Electronics,Contain,Cobb Inc,124.48,0.22861114975773048,50.14345753043181,2023-07-29,1.2,100
SKU001064,Assimilated coherent infrastructure,Clothing,Specific,Bailey-Green,8.65,2.4755815591432975,164.93438876903386,2024-04-22,1.5,150
SKU001065,Exclusive tertiary time-frame,Clothing,Power,Ballard-Clarke,35.94,2.9501866134512715,77.63083479748325,2023-10-05,1.5,150
SKU001066,Optimized demand-driven moderator,Sports,Chair,Miller-Ruiz,109.11,1.9836255107837573,347.90466581936903,2025-04-23,1.3,60
SKU001067,Digitized scalable customer loyalty,Clothing,Area,Cameron LLC,41.79,2.917245895441168,184.04012968758033,2024-08-24,1.5,150
SKU001068,Diverse background leverage,Sports,Suddenly,Holden and Sons,102.62,4.249114606041213,142.7811590440032,2025-01-10,1.3,60
SKU001069,Fully-configurable 4thgeneration moratorium,Electronics,Speak,Patton Ltd,627.5,0.4753476390046229,150.6366480751977,2025-07-10,1.2,100
SKU001070,Fundamental neutral productivity,Electronics,Pull,Nichols Ltd,705.31,1.2604063042415417,73.46899335307775,2024-08-31,1.2,100
SKU001071,Universal interactive solution,Books,Bar,Martin LLC,4.75,1.9866248259056518,101.90428173730422,2024-08-21,0.9,40
SKU001072,Ameliorated exuding framework,Clothing,Science,Brown LLC,57.2,1.7896881748748588,72.8022489010527,2025-01-07,1.5,150
SKU001073,Vision-oriented maximized matrices,Home & Garden,Card,Garcia Group,89.02,1.2713094229023991,73.49032914734244,2023-10-19,1.1,80
SKU001074,Total impactful model,Books,Born,Cunningham Inc,13.54,4.347324993970316,174.59661800795297,2025-05-19,0.9,40
SKU001075,Switchable logistical instruction set,Home & Garden,We,Mccann-Durham,155.86,1.424637078361162,270.33877689714893,2023-11-04,1.1,80
SKU001076,Configurable full-range collaboration,Home & Garden,Work,Webb-Clayton,9.06,2.6478049692174177,269.2436387878071,2024-07-12,1.1,80
SKU001077,Customizable asynchronous access,Books,Live,Boyle PLC,2.31,2.787401095502754,128.79973150007197,2024-06-10,0.9,40
SKU001078,Progressive secondary Internet solution,Electronics,Eye,Gay-Decker,472.69,1.0555528804503984,286.3928006827946,2023-10-14,1.2,100
SKU001079,Implemented methodical encoding,Books,Hard,"Larsen, Patterson and Hudson",31.91,3.6322207219520504,286.356326961383,2023-12-23,0.9,40
SKU001080,Sharable maximized frame,Books,Cultural,Jackson-Stevens,6.58,1.4682026849416239,390.06055796264405,2025-07-15,0.9,40
SKU001081,Multi-tiered national paradigm,Clothing,They,"Bowman, Henry and Olson",115.84,1.304122440972468,144.21639493662028,2025-03-04,1.5,150
SKU001082,Face-to-face systemic orchestration,Books,Hour,Hughes Group,8.34,2.252340889934862,100.46799952390207,2023-08-23,0.9,40
SKU001083,Face-to-face uniform complexity,Clothing,Relate,"Wright, Castillo and Poole",41.7,0.5188311705609671,82.91177694672389,2023-10-13,1.5,150
SKU001084,Fundamental systematic success,Sports,Adult,"Gomez, Lucas and Brown",40.08,1.7508041049452676,123.4053628907232,2024-07-03,1.3,60
SKU001085,Stand-alone asynchronous hardware,Electronics,Quickly,Oliver Group,506.87,8.804773647197756,100.52494232191167,2025-02-12,1.2,100
SKU001086,Synchronized responsive support,Home & Garden,Doctor,Walker Ltd,116.23,0.9728935406330341,105.71700218253545,2024-03-22,1.1,80
SKU001087,Pre-emptive mobile collaboration,Books,Great,"Garza, Jones and Davis",9.23,0.20446642768228707,251.27789771463353,2024-12-05,0.9,40
SKU001088,Stand-alone real-time strategy,Sports,Guy,"Cohen, Garrison and Hall",60.25,2.3943483703793222,258.5477656445066,2025-03-23,1.3,60
SKU001089,Profit-focused zero-defect frame,Sports,Benefit,Martinez-Sherman,28.45,2.1028773201505913,49.81557087796838,2025-01-08,1.3,60
SKU001090,Reduced systemic time-frame,Books,Adult,Lopez-Moss,20.91,5.088646930071854,134.98845451330985,2024-08-26,0.9,40
SKU001091,Cross-group fresh-thinking success,Clothing,Safe,"Ortiz, Brown and Clayton",100.39,0.15609282189193507,55.78375835511451,2025-07-02,1.5,150
SKU001092,Ergonomic 4thgeneration orchestration,Clothing,Nor,Bell Inc,57.16,0.16759586400058524,170.81498814391625,2024-12-05,1.5,150
SKU001093,Programmable didactic firmware,Books,Word,Hill PLC,12.51,4.197077330535532,67.08191507479808,2024-01-03,0.9,40
SKU001094,Open-source dynamic Graphic Interface,Home & Garden,Learn,"Brown, Davies and Boyd",63.36,0.9310749596252493,172.09836320553217,2024-07-06,1.1,80
SKU001095,Seamless responsive system engine,Electronics,Will,Mitchell and Sons,81.77,1.5386210376220697,59.66228626314516,2024-03-12,1.2,100
SKU001096,Total empowering attitude,Electronics,Score,Ford-Thomas,210.97,0.8336751296457272,65.48127983211158,2025-04-09,1.2,100
SKU001097,Public-key mobile synergy,Books,Fill,Smith Group,8.6,3.1796904334325586,134.7431847856311,2024-03-06,0.9,40
SKU001098,Proactive exuding capacity,Clothing,Player,"Harris, Myers and Young",5.87,3.8257964566012332,152.27310051770058,2024-03-18,1.5,150
SKU001099,Programmable mission-critical algorithm,Clothing,Pm,,54.82,0.2897406925887531,99.24663114574001,2023-10-16,1.5,150
SKU001100,Operative systematic concept,Home & Garden,Opportunity,"Lawrence, Hawkins and Bailey",54.77,0.7352251866278113,39.249553317291614,2024-09-08,1.1,80
SKU001101,Distributed homogeneous challenge,Sports,Left,Bullock-Walker,131.43,2.5445981220912457,173.95905658340735,2025-05-27,1.3,60
SKU001102,Enterprise-wide global model,Books,Big,Santiago PLC,4.21,5.698819127541766,344.3014134151413,2025-07-05,0.9,40
SKU001103,Persistent hybrid initiative,Home & Garden,Dog,Smith-Salinas,59.87,2.304155067502449,115.99890482853384,2024-11-22,1.1,80
SKU001104,Organic value-added extranet,Home & Garden,Every,Coleman-Espinoza,37.65,3.7476414345817477,163.1876591762298,2025-05-18,1.1,80
SKU001105,Visionary clear-thinking framework,Clothing,Institution,"Morales, Yates and Bentley",81.79,1.3336959232396637,50.45375498560032,2023-10-25,1.5,150
SKU001106,Open-source optimizing conglomeration,Clothing,Audience,Wood-Murray,60.47,1.8839846490846055,147.85690843935788,2024-02-05,1.5,150
SKU001107,Multi-layered system-worthy protocol,Home & Garden,Charge,"Tran, Murphy and Day",68.7,0.6565512487987561,82.23842605934254,2023-08-19,1.1,80
SKU001108,Universal responsive Graphic Interface,Books,Account,"Johnson, Shaffer and Gonzales",6.69,0.5828352271036006,67.037497450586,2025-01-08,0.9,40
SKU001109,Managed tertiary moderator,Home & Garden,Animal,Perry-Edwards,134.55,1.5290809523027562,136.31715024248464,2024-07-19,1.1,80
SKU001110,Programmable exuding budgetary management,Books,Draw,"Estrada, Wilson and Bryant",12.18,3.123461780795762,115.47216675759853,2023-09-02,0.9,40
SKU001111,Proactive national throughput,Electronics,Easy,Bell LLC,119.58,0.9105368583241286,198.58783534857213,2024-09-19,1.2,100
SKU001112,Enhanced scalable toolset,Books,Care,Cox-Mitchell,12.37,1.31047931304192,235.7894741906967,2025-04-12,0.9,40
SKU001113,Versatile needs-based monitoring,Electronics,By,Salas-Alvarado,490.19,0.6620209263368259,183.6019767232484,2025-06-10,1.2,100
SKU001114,Multi-lateral dynamic function,Home & Garden,Box,Coleman-Gallegos,261.72,9.67681575367563,53.20692813766702,2024-03-25,1.1,80
SKU001115,Open-source bi-directional workforce,Electronics,Everybody,Garcia PLC,101.54,3.302367582491329,164.74564258720673,2024-12-18,1.2,100
SKU001116,Customer-focused 5thgeneration projection,Sports,Black,Nunez-Ford,44.87,2.176242709753688,124.91877990966822,2024-01-16,1.3,60
SKU001117,Re-contextualized secondary protocol,Home & Garden,Response,Soto PLC,69.86,3.240213992435927,178.71303989029533,2024-08-24,1.1,80
SKU001118,Streamlined disintermediate workforce,Sports,Form,"Wright, Castro and Woodard",119.91,1.1222112985016497,298.70807611527295,2023-08-03,1.3,60
SKU001119,Synergistic bandwidth-monitored challenge,Clothing,Low,Jones-Tanner,12.61,1.8942276837744407,48.36253730612272,2024-08-11,1.5,150
SKU001120,Total bi-directional Graphic Interface,Books,Image,"Shaw, Morgan and Carey",11.95,2.3769074514592425,59.98394399000965,2024-11-06,0.9,40
SKU001121,Adaptive optimizing attitude,Books,Responsibility,Campbell-Freeman,9.7,5.520415996982754,118.31683987666199,2025-07-03,0.9,40
SKU001122,Function-based 24/7 moderator,Home & Garden,Able,"Lee, Leon and Arellano",92.95,0.5988524476848328,109.04334534693176,2025-03-06,1.1,80
SKU001123,Public-key radical superstructure,Books,Collection,Knight Inc,17.07,2.8011647178120187,79.57314093001513,2025-05-27,0.9,40
SKU001124,Open-architected empowering attitude,Home & Garden,Point,"Gallagher, Nguyen and Curry",36.82,3.2486300780708808,22.49054408195837,2023-08-22,1.1,80
SKU001125,Distributed system-worthy open system,Home & Garden,Election,Fisher-Morris,36.06,6.397755713674155,158.48064240747658,2025-04-26,1.1,80
SKU001126,Operative scalable functionalities,Sports,One,Burch-Warren,63.73,2.5952472244459073,112.59072629931552,2025-07-18,1.3,60
SKU001127,Down-sized disintermediate neural-net,Home & Garden,Unit,Flores-White,69.62,2.072111030245948,162.17543528748726,2024-06-13,1.1,80
SKU001128,Balanced 24/7 neural-net,Clothing,Across,Riley-Johnson,9.32,2.7361349511151896,84.80490727591788,2025-06-01,1.5,150
SKU001129,Decentralized multi-tasking throughput,Electronics,Ok,"Smith, Hale and Smith",73.56,2.057771532846123,101.96310082946383,2024-04-11,1.2,100
SKU001130,Ergonomic logistical monitoring,Clothing,Class,"Stanton, Grimes and Fitzgerald",81.46,2.9347738141163346,97.54990233337229,2024-11-28,1.5,150
SKU001131,Diverse zero tolerance success,Electronics,Reality,"Moore, Odonnell and Lutz",289.99,0.5723360979275556,234.93007204724324,2023-08-04,1.2,100
SKU001132,Persevering asynchronous approach,Home & Garden,Town,"Brown, Gallagher and Duncan",229.15,1.8444773279931679,211.37653103405572,2023-12-07,1.1,80
SKU001133,Down-sized demand-driven strategy,Home & Garden,Performance,Gray-Holland,46.77,1.4949289499894067,217.80361478110706,2023-12-04,1.1,80
SKU001134,Customizable high-level flexibility,Clothing,Authority,York-Terry,19.73,4.8785932943124015,149.65009422839967,2024-10-19,1.5,150
SKU001135,Realigned analyzing knowledge user,Electronics,Able,"Jacobson, Gibson and Anderson",283.84,0.9869748697482617,82.74117971371899,2024-12-24,1.2,100
SKU001136,Down-sized system-worthy policy,Sports,Foot,Bates Group,152.15,2.3403448120085444,165.06665396076184,2024-01-12,1.3,60
SKU001137,Managed national throughput,Home & Garden,Together,Torres and Sons,69.58,5.962424012942472,61.624991148850874,2025-01-24,1.1,80
SKU001138,Networked dedicated open architecture,Clothing,Pass,"Wilkins, Freeman and Pena",11.28,2.142089139025454,54.87353323370673,2024-11-17,1.5,150
SKU001139,Inverse grid-enabled portal,Clothing,Behavior,Lynch Ltd,36.15,1.2663384644131748,99.47640211126348,2024-01-22,1.5,150
SKU001140,Front-line high-level hierarchy,Electronics,Time,"Gordon, Gibson and Burch",318.59,1.8921350335267084,220.21588605423227,2025-06-20,1.2,100
SKU001141,Profound solution-oriented definition,Clothing,Everybody,Pena-Holland,37.02,1.9828674508762567,224.21395427358223,2025-04-21,1.5,150
SKU001142,Robust bandwidth-monitored Internet solution,Clothing,Beat,"Greene, Bell and Choi",55.09,2.1166699562391766,250.85669911199284,2024-10-01,1.5,150
SKU001143,Pre-emptive high-level database,Books,Affect,"Fields, Matthews and Miller",15.43,2.6283253018921844,280.88459342861967,2025-02-05,0.9,40
SKU001144,Reduced radical secured line,Sports,Son,Hooper Ltd,140.72,0.8388521321703215,81.43765933524605,2025-05-24,1.3,60
SKU001145,Seamless exuding architecture,Sports,Later,Knight-Burton,49.39,0.8864868736105557,174.04141731435675,2023-11-26,1.3,60
SKU001146,Streamlined 6thgeneration contingency,Books,Majority,"Norman, Romero and Fleming",11.3,2.0463898951835193,217.90242190681136,2025-01-13,0.9,40
SKU001147,Cross-platform even-keeled groupware,Home & Garden,Today,Weeks-Miller,48.1,2.0737296255948316,167.4160110870759,2023-09-21,1.1,80
SKU001148,Realigned reciprocal capability,Clothing,Material,"Martin, Ramirez and Logan",79.19,2.616721117879353,25.430598623975488,2024-03-17,1.5,150
SKU001149,Public-key user-facing matrices,Sports,Expect,"Scott, Skinner and Johnston",187.22,1.7309929173575476,62.022525380369586,2023-12-10,1.3,60
SKU001150,Operative contextually-based neural-net,Clothing,Which,"Cordova, Reed and Fernandez",186.22,0.4318196755090732,22.990898379032785,2023-08-14,1.5,150
SKU001151,Proactive stable contingency,Home & Garden,Against,Grant Ltd,84.35,1.5663650141890668,133.88107077725027,2023-08-14,1.1,80
SKU001152,Multi-channeled logistical website,Sports,Against,Hudson Group,81.55,2.199504596265091,203.04923277487262,2024-03-05,1.3,60
SKU001153,Expanded well-modulated protocol,Sports,Red,Griffin-Jennings,142.45,2.8320805638619024,154.9052967254097,2024-12-19,1.3,60
SKU001154,Seamless clear-thinking groupware,Clothing,Guy,"Malone, Marks and Fisher",9.06,1.519536512908356,196.02039767586902,2023-08-16,1.5,150
SKU001155,Total system-worthy neural-net,Sports,Executive,Meyers-Daniel,116.08,0.9463708162725945,181.51921293591496,2023-07-29,1.3,60
SKU001156,Customer-focused global solution,Electronics,Read,"Rodriguez, Deleon and James",292.76,1.709362690552683,260.90770927564654,2023-11-23,1.2,100
SKU001157,Future-proofed tertiary contingency,Clothing,Finally,,211.55,1.20069945012523,78.45842501319767,2025-01-04,1.5,150
SKU001158,Automated 24hour challenge,Home & Garden,Which,Wilson-Schwartz,154.89,3.1466360267731703,92.66760796439092,2024-05-28,1.1,80
SKU001159,Streamlined local challenge,Sports,Foot,"Adams, Coleman and Howell",116.06,3.1931328624968955,120.60834763708263,2024-05-02,1.3,60
SKU001160,Phased system-worthy matrix,Sports,Water,Monroe PLC,103.02,1.2898884819906022,344.651807554799,2024-08-03,1.3,60
SKU001161,Pre-emptive executive knowledgebase,Home & Garden,Imagine,Cisneros Inc,27.67,1.3453055144482893,106.82608337545341,2025-01-10,1.1,80
SKU001162,Public-key didactic groupware,Home & Garden,Less,Caldwell PLC,16.2,4.029278875076285,73.62451565213433,2023-08-20,1.1,80
SKU001163,Secured bandwidth-monitored toolset,Home & Garden,Represent,Johnson Ltd,123.85,0.5184614890110407,24.652324523482,2025-05-02,1.1,80
SKU001164,Operative dynamic flexibility,Clothing,Put,Parker-Townsend,6.79,1.7208459919341899,341.8931044886392,2023-09-28,1.5,150
SKU001165,Profit-focused 24/7 firmware,Sports,Visit,Williams and Sons,90.13,0.8053517341809329,114.52045801216909,2023-11-26,1.3,60
SKU001166,Ergonomic 24/7 functionalities,Home & Garden,Statement,"Woods, Cooper and Wright",145.62,0.9334875615759558,44.95142228921682,2025-03-22,1.1,80
SKU001167,Optional next generation time-frame,Home & Garden,Read,Galvan Group,127.12,0.8120346153415949,289.526265912159,2024-05-16,1.1,80
SKU001168,Monitored local hierarchy,Clothing,Should,Reed-Rivera,107.81,1.6590338219248577,105.59616587240828,2024-06-13,1.5,150
SKU001169,Realigned fresh-thinking info-mediaries,Home & Garden,Under,"Ward, Hardy and Simmons",55.49,0.8103080672224066,126.99491881149862,2024-05-21,1.1,80
SKU001170,Future-proofed motivating matrices,Electronics,Network,Barrett LLC,177.54,0.33340390154929767,131.0331290930081,2025-06-06,1.2,100
SKU001171,Profound methodical budgetary management,Clothing,Door,Williams and Sons,83.92,0.8466652854764151,132.7640125155573,2024-04-19,1.5,150
SKU001172,Multi-channeled empowering initiative,Electronics,Put,Peterson-Wright,799.97,1.2728396458154603,149.9442539431046,2024-03-05,1.2,100
SKU001173,Organic regional migration,Sports,Happy,Richards Ltd,150.18,3.5935499718552695,194.4524758213202,2024-11-25,1.3,60
SKU001174,Profound executive forecast,Sports,Lose,Mitchell Inc,106.58,2.5039311210324446,167.21936274331662,2025-01-13,1.3,60
SKU001175,Total fault-tolerant hub,Electronics,Also,Estrada-Cruz,388.59,1.1016720946521406,175.21224148204254,2025-03-13,1.2,100
SKU001176,Exclusive mission-critical analyzer,Clothing,Late,"Blankenship, Banks and Farrell",76.92,1.4577946696757993,142.41093446880515,2024-09-05,1.5,150
SKU001177,Customer-focused optimizing infrastructure,Sports,Raise,Gonzalez Ltd,78.51,2.7309655845444945,58.70922241618941,2024-07-04,1.3,60
